activity_id,deal_id,rep_name,activity_type,activity_date,duration_min,outcome
ACT-000356,DL-10034,Carlos Rivera,Call,2024-07-20,90,Positive
ACT-000357,DL-10034,Carlos Rivera,Demo,2024-06-29,15,Neutral
ACT-000358,DL-10034,Carlos Rivera,Email,2024-07-17,30,Neutral
ACT-000359,DL-10034,Carlos Rivera,Proposal Sent,2024-07-16,45,Negative
ACT-000360,DL-10034,Carlos Rivera,Proposal Sent,2024-05-07,30,Positive
ACT-000361,DL-10034,Carlos Rivera,Meeting,2024-03-28,30,Negative
ACT-000362,DL-10034,Carlos Rivera,Proposal Sent,2024-05-21,15,Neutral
ACT-000363,DL-10034,Carlos Rivera,Email,2024-04-10,60,Neutral
ACT-000364,DL-10034,Carlos Rivera,Meeting,2024-07-11,45,Negative
ACT-000365,DL-10035,Diana Patel,Email,2024-02-21,15,Neutral
ACT-000366,DL-10035,Diana Patel,Follow-up,2024-03-21,60,Positive
ACT-000367,DL-10035,Diana Patel,Email,2023-12-15,30,Negative
ACT-000368,DL-10036,Ethan Park,Call,2023-12-03,45,Neutral
ACT-000369,DL-10036,Ethan Park,Follow-up,2023-12-31,30,Positive
ACT-000370,DL-10036,Ethan Park,Demo,2023-11-15,45,Neutral
ACT-000371,DL-10037,Fiona Walsh,Call,2024-04-03,45,Positive
ACT-000372,DL-10037,Fiona Walsh,Meeting,2024-05-27,30,Positive
ACT-000373,DL-10037,Fiona Walsh,Call,2024-06-14,45,Neutral
ACT-000374,DL-10037,Fiona Walsh,Follow-up,2024-04-11,45,Positive
ACT-000375,DL-10037,Fiona Walsh,Follow-up,2024-05-14,90,Positive
ACT-000376,DL-10037,Fiona Walsh,Email,2024-07-13,30,Neutral
ACT-000377,DL-10037,Fiona Walsh,Meeting,2024-03-27,45,Negative
ACT-000378,DL-10037,Fiona Walsh,Proposal Sent,2024-07-11,30,Positive
ACT-000379,DL-10037,Fiona Walsh,Proposal Sent,2024-07-12,30,Neutral
ACT-000380,DL-10037,Fiona Walsh,Email,2024-05-09,30,Negative
ACT-000381,DL-10037,Fiona Walsh,Call,2024-06-07,60,Negative
ACT-000382,DL-10037,Fiona Walsh,Meeting,2024-05-24,60,Neutral
ACT-000383,DL-10037,Fiona Walsh,Demo,2024-06-15,15,Neutral
ACT-000384,DL-10037,Fiona Walsh,Call,2024-07-05,30,Neutral
ACT-000385,DL-10037,Fiona Walsh,Meeting,2024-06-30,45,Neutral
ACT-000386,DL-10037,Fiona Walsh,Follow-up,2024-07-16,60,Neutral
ACT-000387,DL-10037,Fiona Walsh,Meeting,2024-05-12,15,Positive
ACT-000388,DL-10037,Fiona Walsh,Proposal Sent,2024-07-08,15,Negative
ACT-000389,DL-10037,Fiona Walsh,Follow-up,2024-07-03,30,Positive
ACT-000390,DL-10037,Fiona Walsh,Call,2024-07-02,30,Positive
ACT-000391,DL-10038,George Kim,Email,2023-11-14,90,Neutral
ACT-000392,DL-10038,George Kim,Follow-up,2023-12-08,60,Positive
ACT-000393,DL-10038,George Kim,Proposal Sent,2024-02-14,30,Positive
ACT-000394,DL-10038,George Kim,Proposal Sent,2024-02-16,45,Neutral
ACT-000395,DL-10038,George Kim,Follow-up,2024-02-11,30,Neutral
ACT-000396,DL-10038,George Kim,Follow-up,2023-12-10,60,Positive
ACT-000397,DL-10038,George Kim,Follow-up,2023-11-15,60,Positive
ACT-000398,DL-10038,George Kim,Meeting,2024-02-25,60,Positive
ACT-000399,DL-10038,George Kim,Email,2023-12-27,30,Neutral
ACT-000400,DL-10038,George Kim,Demo,2023-11-24,90,Positive
ACT-000401,DL-10038,George Kim,Email,2023-11-09,30,Positive
ACT-000402,DL-10038,George Kim,Proposal Sent,2023-11-17,60,Neutral
ACT-000403,DL-10039,Hannah Brooks,Email,2024-08-08,45,Neutral
ACT-000404,DL-10039,Hannah Brooks,Proposal Sent,2024-08-04,30,Positive
ACT-000405,DL-10039,Hannah Brooks,Email,2024-08-20,45,Positive
ACT-000406,DL-10039,Hannah Brooks,Follow-up,2024-08-15,30,Neutral
ACT-000407,DL-10039,Hannah Brooks,Demo,2024-08-07,45,Positive
ACT-000408,DL-10039,Hannah Brooks,Follow-up,2024-08-18,30,Positive
ACT-000409,DL-10039,Hannah Brooks,Proposal Sent,2024-06-14,60,Neutral
ACT-000410,DL-10040,Alice Morgan,Meeting,2023-08-30,45,Negative
ACT-000411,DL-10040,Alice Morgan,Email,2023-10-04,60,Neutral
ACT-000412,DL-10040,Alice Morgan,Follow-up,2023-07-23,60,Neutral
ACT-000413,DL-10040,Alice Morgan,Email,2023-06-18,45,Neutral
ACT-000414,DL-10040,Alice Morgan,Email,2023-06-19,60,Neutral
ACT-000415,DL-10040,Alice Morgan,Follow-up,2023-09-02,45,Neutral
ACT-000416,DL-10040,Alice Morgan,Email,2023-08-18,15,Positive
ACT-000417,DL-10040,Alice Morgan,Call,2023-07-31,60,Negative
ACT-000418,DL-10040,Alice Morgan,Email,2023-09-11,45,Neutral
ACT-000419,DL-10040,Alice Morgan,Follow-up,2023-09-21,30,Negative
ACT-000420,DL-10040,Alice Morgan,Email,2023-06-28,45,Negative
ACT-000421,DL-10040,Alice Morgan,Demo,2023-10-03,45,Negative
ACT-000422,DL-10040,Alice Morgan,Follow-up,2023-07-21,90,Positive
ACT-000423,DL-10040,Alice Morgan,Call,2023-07-12,90,Neutral
ACT-000424,DL-10040,Alice Morgan,Call,2023-09-26,45,Positive
ACT-000425,DL-10040,Alice Morgan,Email,2023-09-23,30,Neutral
ACT-000426,DL-10040,Alice Morgan,Follow-up,2023-06-27,30,Positive
ACT-000427,DL-10040,Alice Morgan,Call,2023-06-21,45,Negative
ACT-000428,DL-10040,Alice Morgan,Demo,2023-10-11,30,Neutral
ACT-000429,DL-10040,Alice Morgan,Demo,2023-06-22,90,Neutral
ACT-000430,DL-10040,Alice Morgan,Call,2023-07-20,30,Neutral
ACT-000431,DL-10040,Alice Morgan,Demo,2023-09-06,30,Positive
ACT-000432,DL-10041,Brian Chen,Meeting,2023-03-30,30,Neutral
ACT-000433,DL-10041,Brian Chen,Call,2023-04-15,30,Neutral
ACT-000434,DL-10041,Brian Chen,Email,2023-04-04,30,Positive
ACT-000435,DL-10041,Brian Chen,Email,2023-04-12,60,Positive
ACT-000436,DL-10041,Brian Chen,Demo,2023-06-06,30,Positive
ACT-000437,DL-10041,Brian Chen,Call,2023-05-15,45,Neutral
ACT-000438,DL-10041,Brian Chen,Demo,2023-05-11,45,Positive
ACT-000439,DL-10041,Brian Chen,Email,2023-04-17,15,Positive
ACT-000440,DL-10041,Brian Chen,Call,2023-05-05,30,Neutral
ACT-000441,DL-10041,Brian Chen,Demo,2023-06-16,45,Positive
ACT-000442,DL-10041,Brian Chen,Email,2023-06-14,45,Neutral
ACT-000443,DL-10041,Brian Chen,Meeting,2023-06-16,30,Positive
ACT-000444,DL-10041,Brian Chen,Proposal Sent,2023-04-13,15,Positive
ACT-000445,DL-10041,Brian Chen,Email,2023-06-25,45,Positive
ACT-000446,DL-10041,Brian Chen,Demo,2023-05-26,30,Positive
ACT-000447,DL-10041,Brian Chen,Email,2023-06-03,60,Neutral
ACT-000448,DL-10041,Brian Chen,Email,2023-06-02,45,Negative
ACT-000449,DL-10041,Brian Chen,Follow-up,2023-05-30,60,Neutral
ACT-000450,DL-10041,Brian Chen,Call,2023-05-28,60,Neutral
ACT-000451,DL-10041,Brian Chen,Follow-up,2023-04-24,90,Neutral
ACT-000452,DL-10041,Brian Chen,Call,2023-03-25,45,Negative
ACT-000453,DL-10041,Brian Chen,Meeting,2023-05-30,30,Positive
ACT-000454,DL-10041,Brian Chen,Meeting,2023-04-09,60,Positive
ACT-000455,DL-10041,Brian Chen,Email,2023-05-22,30,Neutral
ACT-000456,DL-10041,Brian Chen,Demo,2023-03-26,60,Neutral
ACT-000457,DL-10042,Carlos Rivera,Call,2022-10-28,30,Positive
ACT-000458,DL-10042,Carlos Rivera,Demo,2022-10-05,45,Neutral
ACT-000459,DL-10042,Carlos Rivera,Follow-up,2022-08-18,30,Neutral
ACT-000460,DL-10042,Carlos Rivera,Follow-up,2022-10-08,60,Positive
ACT-000461,DL-10042,Carlos Rivera,Meeting,2022-10-07,30,Negative
ACT-000462,DL-10042,Carlos Rivera,Meeting,2022-10-02,30,Positive
ACT-000463,DL-10042,Carlos Rivera,Follow-up,2022-09-30,30,Positive
ACT-000464,DL-10042,Carlos Rivera,Meeting,2022-10-23,60,Neutral
ACT-000465,DL-10042,Carlos Rivera,Call,2022-08-12,60,Neutral
ACT-000466,DL-10042,Carlos Rivera,Meeting,2022-09-23,15,Positive
ACT-000467,DL-10042,Carlos Rivera,Call,2022-10-24,90,Neutral
ACT-000468,DL-10042,Carlos Rivera,Email,2022-10-13,30,Negative
ACT-000469,DL-10042,Carlos Rivera,Meeting,2022-09-01,90,Positive
ACT-000470,DL-10042,Carlos Rivera,Email,2022-10-10,30,Neutral
ACT-000471,DL-10042,Carlos Rivera,Follow-up,2022-08-30,30,Positive
ACT-000472,DL-10042,Carlos Rivera,Proposal Sent,2022-11-06,45,Positive
ACT-000473,DL-10042,Carlos Rivera,Proposal Sent,2022-11-24,60,Positive
ACT-000474,DL-10043,Diana Patel,Proposal Sent,2024-04-19,45,Neutral
ACT-000475,DL-10043,Diana Patel,Meeting,2024-02-25,60,Neutral
ACT-000476,DL-10043,Diana Patel,Demo,2024-04-09,60,Negative
ACT-000477,DL-10043,Diana Patel,Email,2024-04-17,90,Negative
ACT-000478,DL-10043,Diana Patel,Demo,2024-02-15,90,Positive
ACT-000479,DL-10043,Diana Patel,Demo,2024-03-08,30,Neutral
ACT-000480,DL-10043,Diana Patel,Email,2024-02-21,45,Neutral
ACT-000481,DL-10043,Diana Patel,Call,2024-03-14,45,Negative
ACT-000482,DL-10043,Diana Patel,Meeting,2024-04-01,15,Negative
ACT-000483,DL-10043,Diana Patel,Follow-up,2024-04-24,30,Positive
ACT-000484,DL-10043,Diana Patel,Meeting,2024-02-20,30,Neutral
ACT-000485,DL-10043,Diana Patel,Call,2024-04-10,60,Neutral
ACT-000486,DL-10043,Diana Patel,Proposal Sent,2024-05-15,60,Positive
ACT-000487,DL-10043,Diana Patel,Email,2024-02-20,90,Neutral
ACT-000488,DL-10043,Diana Patel,Proposal Sent,2024-05-09,30,Neutral
ACT-000489,DL-10043,Diana Patel,Call,2024-02-01,45,Neutral
ACT-000490,DL-10043,Diana Patel,Call,2024-04-25,30,Neutral
ACT-000491,DL-10043,Diana Patel,Follow-up,2024-02-24,90,Positive
ACT-000492,DL-10043,Diana Patel,Meeting,2024-02-09,15,Positive
ACT-000493,DL-10043,Diana Patel,Meeting,2024-04-05,60,Neutral
ACT-000494,DL-10043,Diana Patel,Call,2024-05-14,30,Neutral
ACT-000495,DL-10043,Diana Patel,Meeting,2024-04-20,30,Neutral
ACT-000496,DL-10043,Diana Patel,Proposal Sent,2024-02-02,15,Positive
ACT-000497,DL-10043,Diana Patel,Proposal Sent,2024-02-09,60,Neutral
ACT-000498,DL-10044,Ethan Park,Demo,2022-08-28,30,Positive
ACT-000499,DL-10044,Ethan Park,Call,2022-10-05,60,Negative
ACT-000500,DL-10044,Ethan Park,Call,2022-10-04,60,Positive
ACT-000501,DL-10044,Ethan Park,Call,2022-07-26,30,Positive
ACT-000502,DL-10044,Ethan Park,Call,2022-09-03,45,Neutral
ACT-000503,DL-10044,Ethan Park,Proposal Sent,2022-07-19,60,Neutral
ACT-000504,DL-10044,Ethan Park,Demo,2022-10-30,45,Negative
ACT-000505,DL-10044,Ethan Park,Call,2022-10-19,30,Positive
ACT-000506,DL-10045,Fiona Walsh,Demo,2023-04-26,60,Neutral
ACT-000507,DL-10045,Fiona Walsh,Proposal Sent,2023-04-30,30,Neutral
ACT-000508,DL-10045,Fiona Walsh,Meeting,2023-06-09,30,Neutral
ACT-000509,DL-10045,Fiona Walsh,Follow-up,2023-06-07,30,Neutral
ACT-000510,DL-10045,Fiona Walsh,Email,2023-05-06,30,Negative
ACT-000511,DL-10046,George Kim,Demo,2023-02-05,30,Positive
ACT-000512,DL-10046,George Kim,Follow-up,2023-03-24,45,Negative
ACT-000513,DL-10046,George Kim,Proposal Sent,2023-01-11,90,Neutral
ACT-000514,DL-10046,George Kim,Demo,2023-04-25,45,Positive
ACT-000515,DL-10046,George Kim,Proposal Sent,2023-01-10,90,Neutral
ACT-000516,DL-10046,George Kim,Email,2023-03-22,60,Positive
ACT-000517,DL-10046,George Kim,Email,2023-04-19,90,Positive
ACT-000518,DL-10046,George Kim,Meeting,2023-02-03,30,Positive
ACT-000519,DL-10046,George Kim,Call,2023-01-21,30,Positive
ACT-000520,DL-10046,George Kim,Meeting,2023-01-22,30,Positive
ACT-000521,DL-10046,George Kim,Email,2023-02-24,45,Neutral
ACT-000522,DL-10046,George Kim,Email,2023-01-06,90,Positive
ACT-000523,DL-10046,George Kim,Follow-up,2023-04-04,15,Positive
ACT-000524,DL-10046,George Kim,Meeting,2023-04-26,45,Negative
ACT-000525,DL-10046,George Kim,Call,2023-04-29,60,Positive
ACT-000526,DL-10046,George Kim,Demo,2023-03-17,45,Neutral
ACT-000527,DL-10046,George Kim,Demo,2023-03-13,60,Neutral
ACT-000528,DL-10046,George Kim,Meeting,2023-03-25,30,Neutral
ACT-000529,DL-10046,George Kim,Proposal Sent,2023-02-27,15,Positive
ACT-000530,DL-10046,George Kim,Proposal Sent,2023-03-03,30,Neutral
ACT-000531,DL-10046,George Kim,Follow-up,2023-01-31,15,Neutral
ACT-000532,DL-10046,George Kim,Meeting,2023-04-06,90,Negative
ACT-000533,DL-10046,George Kim,Meeting,2023-02-06,30,Positive
ACT-000534,DL-10046,George Kim,Call,2023-01-27,30,Negative
ACT-000535,DL-10046,George Kim,Proposal Sent,2023-01-14,15,Neutral
ACT-000536,DL-10046,George Kim,Email,2023-03-21,60,Neutral
ACT-000537,DL-10046,George Kim,Demo,2023-01-18,60,Negative
ACT-000538,DL-10046,George Kim,Meeting,2023-02-24,60,Positive
ACT-000539,DL-10046,George Kim,Call,2023-02-16,30,Neutral
ACT-000540,DL-10046,George Kim,Call,2023-02-22,45,Positive
ACT-000541,DL-10047,Hannah Brooks,Follow-up,2023-01-06,15,Neutral
ACT-000542,DL-10047,Hannah Brooks,Follow-up,2022-12-09,60,Neutral
ACT-000543,DL-10048,Alice Morgan,Call,2022-10-20,30,Negative
ACT-000544,DL-10048,Alice Morgan,Proposal Sent,2022-12-16,30,Neutral
ACT-000545,DL-10048,Alice Morgan,Follow-up,2022-12-20,30,Neutral
ACT-000546,DL-10048,Alice Morgan,Follow-up,2022-11-08,30,Neutral
ACT-000547,DL-10048,Alice Morgan,Proposal Sent,2022-12-06,45,Neutral
ACT-000548,DL-10049,Brian Chen,Proposal Sent,2022-05-27,30,Neutral
ACT-000549,DL-10049,Brian Chen,Call,2022-05-23,90,Neutral
ACT-000550,DL-10049,Brian Chen,Call,2022-05-18,30,Negative
ACT-000551,DL-10049,Brian Chen,Meeting,2022-07-07,45,Positive
ACT-000552,DL-10049,Brian Chen,Call,2022-06-27,90,Neutral
ACT-000553,DL-10049,Brian Chen,Meeting,2022-05-06,60,Negative
ACT-000554,DL-10049,Brian Chen,Demo,2022-05-05,15,Neutral
ACT-000555,DL-10049,Brian Chen,Follow-up,2022-08-25,30,Positive
ACT-000556,DL-10049,Brian Chen,Call,2022-05-09,60,Neutral
ACT-000557,DL-10049,Brian Chen,Meeting,2022-07-28,30,Positive
ACT-000558,DL-10049,Brian Chen,Meeting,2022-07-29,30,Positive
ACT-000559,DL-10049,Brian Chen,Email,2022-08-23,90,Neutral
ACT-000560,DL-10049,Brian Chen,Call,2022-08-03,15,Neutral
ACT-000561,DL-10049,Brian Chen,Call,2022-08-08,15,Neutral
ACT-000562,DL-10049,Brian Chen,Call,2022-08-25,45,Neutral
ACT-000563,DL-10049,Brian Chen,Call,2022-06-27,30,Positive
ACT-000564,DL-10049,Brian Chen,Call,2022-05-06,15,Positive
ACT-000565,DL-10049,Brian Chen,Meeting,2022-06-05,45,Positive
ACT-000566,DL-10049,Brian Chen,Meeting,2022-05-06,60,Neutral
ACT-000567,DL-10050,Carlos Rivera,Demo,2024-04-24,30,Neutral
ACT-000568,DL-10050,Carlos Rivera,Proposal Sent,2024-05-05,15,Positive
ACT-000569,DL-10050,Carlos Rivera,Demo,2024-04-14,30,Neutral
ACT-000570,DL-10050,Carlos Rivera,Meeting,2024-03-06,60,Positive
ACT-000571,DL-10050,Carlos Rivera,Meeting,2024-04-17,30,Positive
ACT-000572,DL-10050,Carlos Rivera,Proposal Sent,2024-04-16,30,Neutral
ACT-000573,DL-10050,Carlos Rivera,Proposal Sent,2024-03-09,90,Neutral
ACT-000574,DL-10050,Carlos Rivera,Proposal Sent,2024-05-02,15,Neutral
ACT-000575,DL-10050,Carlos Rivera,Follow-up,2024-05-27,45,Neutral
ACT-000576,DL-10050,Carlos Rivera,Demo,2024-05-20,60,Positive
ACT-000577,DL-10050,Carlos Rivera,Follow-up,2024-03-24,90,Neutral
ACT-000578,DL-10050,Carlos Rivera,Demo,2024-03-16,45,Neutral
ACT-000579,DL-10051,Diana Patel,Meeting,2023-09-08,60,Positive
ACT-000580,DL-10051,Diana Patel,Meeting,2023-08-05,15,Negative
ACT-000581,DL-10051,Diana Patel,Email,2023-08-15,30,Neutral
ACT-000582,DL-10051,Diana Patel,Proposal Sent,2023-07-13,30,Positive
ACT-000583,DL-10051,Diana Patel,Follow-up,2023-06-29,30,Neutral
ACT-000584,DL-10052,Ethan Park,Demo,2022-10-28,60,Neutral
ACT-000585,DL-10052,Ethan Park,Email,2022-12-09,60,Positive
ACT-000586,DL-10052,Ethan Park,Meeting,2022-08-14,30,Positive
ACT-000587,DL-10052,Ethan Park,Call,2022-12-11,30,Positive
ACT-000588,DL-10052,Ethan Park,Call,2022-08-22,30,Positive
ACT-000589,DL-10052,Ethan Park,Proposal Sent,2022-08-31,30,Positive
ACT-000590,DL-10052,Ethan Park,Call,2022-08-17,60,Neutral
ACT-000591,DL-10052,Ethan Park,Call,2022-11-08,45,Neutral
ACT-000592,DL-10052,Ethan Park,Call,2022-12-06,45,Positive
ACT-000593,DL-10052,Ethan Park,Email,2022-11-10,30,Positive
ACT-000594,DL-10052,Ethan Park,Demo,2022-08-30,30,Positive
ACT-000595,DL-10052,Ethan Park,Follow-up,2022-11-26,45,Positive
ACT-000596,DL-10052,Ethan Park,Call,2022-08-17,30,Neutral
ACT-000597,DL-10052,Ethan Park,Proposal Sent,2022-09-03,30,Neutral
ACT-000598,DL-10052,Ethan Park,Email,2022-11-17,15,Neutral
ACT-000599,DL-10052,Ethan Park,Demo,2022-10-26,60,Positive
ACT-000600,DL-10052,Ethan Park,Proposal Sent,2022-08-15,30,Positive
ACT-000601,DL-10052,Ethan Park,Email,2022-11-15,45,Positive
ACT-000602,DL-10052,Ethan Park,Follow-up,2022-09-01,30,Neutral
ACT-000603,DL-10052,Ethan Park,Demo,2022-10-25,60,Positive
ACT-000604,DL-10052,Ethan Park,Email,2022-11-28,45,Positive
ACT-000605,DL-10052,Ethan Park,Email,2022-09-23,60,Positive
ACT-000606,DL-10052,Ethan Park,Email,2022-09-09,60,Neutral
ACT-000607,DL-10052,Ethan Park,Meeting,2022-11-13,45,Neutral
ACT-000608,DL-10052,Ethan Park,Proposal Sent,2022-10-31,30,Positive
ACT-000609,DL-10052,Ethan Park,Meeting,2022-10-19,90,Positive
ACT-000610,DL-10052,Ethan Park,Meeting,2022-10-23,45,Positive
ACT-000611,DL-10052,Ethan Park,Follow-up,2022-09-12,30,Positive
ACT-000612,DL-10052,Ethan Park,Call,2022-12-07,30,Positive
ACT-000613,DL-10053,Fiona Walsh,Meeting,2023-07-29,30,Neutral
ACT-000614,DL-10053,Fiona Walsh,Demo,2023-08-25,45,Negative
ACT-000615,DL-10053,Fiona Walsh,Follow-up,2023-07-17,60,Positive
ACT-000616,DL-10053,Fiona Walsh,Proposal Sent,2023-09-25,45,Positive
ACT-000617,DL-10053,Fiona Walsh,Email,2023-06-16,45,Neutral
ACT-000618,DL-10053,Fiona Walsh,Call,2023-08-02,30,Neutral
ACT-000619,DL-10053,Fiona Walsh,Proposal Sent,2023-08-22,15,Positive
ACT-000620,DL-10053,Fiona Walsh,Demo,2023-09-15,60,Positive
ACT-000621,DL-10053,Fiona Walsh,Follow-up,2023-09-06,60,Neutral
ACT-000622,DL-10054,George Kim,Call,2023-07-06,45,Positive
ACT-000623,DL-10054,George Kim,Proposal Sent,2023-07-02,30,Positive
ACT-000624,DL-10054,George Kim,Email,2023-06-22,45,Neutral
ACT-000625,DL-10054,George Kim,Call,2023-06-14,60,Positive
ACT-000626,DL-10054,George Kim,Meeting,2023-07-06,30,Neutral
ACT-000627,DL-10054,George Kim,Follow-up,2023-05-06,60,Positive
ACT-000628,DL-10054,George Kim,Call,2023-05-09,15,Neutral
ACT-000629,DL-10054,George Kim,Proposal Sent,2023-07-02,30,Neutral
ACT-000630,DL-10054,George Kim,Call,2023-06-20,30,Neutral
ACT-000631,DL-10054,George Kim,Email,2023-06-25,60,Neutral
ACT-000632,DL-10054,George Kim,Demo,2023-06-27,30,Positive
ACT-000633,DL-10054,George Kim,Demo,2023-05-13,45,Neutral
ACT-000634,DL-10054,George Kim,Follow-up,2023-05-07,30,Positive
ACT-000635,DL-10055,Hannah Brooks,Proposal Sent,2023-05-22,90,Neutral
ACT-000636,DL-10055,Hannah Brooks,Meeting,2023-06-12,30,Neutral
ACT-000637,DL-10056,Alice Morgan,Email,2024-05-10,60,Positive
ACT-000638,DL-10056,Alice Morgan,Follow-up,2024-03-28,30,Positive
ACT-000639,DL-10057,Brian Chen,Call,2022-07-10,45,Positive
ACT-000640,DL-10057,Brian Chen,Meeting,2022-10-04,60,Positive
ACT-000641,DL-10057,Brian Chen,Meeting,2022-09-28,60,Negative
ACT-000642,DL-10057,Brian Chen,Meeting,2022-10-17,30,Positive
ACT-000643,DL-10057,Brian Chen,Call,2022-07-20,45,Positive
ACT-000644,DL-10057,Brian Chen,Call,2022-10-29,90,Positive
ACT-000645,DL-10057,Brian Chen,Demo,2022-09-24,60,Neutral
ACT-000646,DL-10058,Carlos Rivera,Meeting,2023-04-05,30,Neutral
ACT-000647,DL-10058,Carlos Rivera,Demo,2023-04-10,30,Positive
ACT-000648,DL-10059,Diana Patel,Proposal Sent,2022-08-26,30,Neutral
ACT-000649,DL-10059,Diana Patel,Meeting,2022-07-22,30,Positive
ACT-000650,DL-10059,Diana Patel,Call,2022-08-20,30,Neutral
ACT-000651,DL-10059,Diana Patel,Proposal Sent,2022-05-24,90,Positive
ACT-000652,DL-10060,Ethan Park,Email,2024-03-27,15,Positive
ACT-000653,DL-10060,Ethan Park,Demo,2024-01-25,60,Negative
ACT-000654,DL-10060,Ethan Park,Call,2024-01-26,60,Negative
ACT-000655,DL-10060,Ethan Park,Email,2023-12-16,60,Neutral
ACT-000656,DL-10060,Ethan Park,Call,2024-01-22,15,Positive
ACT-000657,DL-10060,Ethan Park,Email,2024-01-31,30,Neutral
ACT-000658,DL-10060,Ethan Park,Proposal Sent,2024-03-21,15,Positive
ACT-000659,DL-10060,Ethan Park,Call,2023-12-16,30,Positive
ACT-000660,DL-10060,Ethan Park,Demo,2023-12-15,45,Positive
ACT-000661,DL-10060,Ethan Park,Demo,2023-12-01,90,Positive
ACT-000662,DL-10060,Ethan Park,Follow-up,2023-12-11,60,Neutral
ACT-000663,DL-10060,Ethan Park,Meeting,2023-12-15,30,Negative
ACT-000664,DL-10060,Ethan Park,Proposal Sent,2024-02-19,60,Neutral
ACT-000665,DL-10060,Ethan Park,Follow-up,2024-03-12,30,Negative
ACT-000666,DL-10060,Ethan Park,Meeting,2024-01-04,30,Neutral
ACT-000667,DL-10060,Ethan Park,Follow-up,2023-12-09,90,Positive
ACT-000668,DL-10060,Ethan Park,Follow-up,2024-03-18,15,Positive
ACT-000669,DL-10060,Ethan Park,Call,2024-03-05,45,Positive
ACT-000670,DL-10060,Ethan Park,Call,2024-03-20,30,Negative
ACT-000671,DL-10060,Ethan Park,Follow-up,2023-12-08,45,Neutral
ACT-000672,DL-10060,Ethan Park,Call,2024-01-25,30,Negative
ACT-000673,DL-10060,Ethan Park,Proposal Sent,2024-02-12,45,Neutral
ACT-000674,DL-10060,Ethan Park,Proposal Sent,2024-03-20,30,Positive
ACT-000675,DL-10060,Ethan Park,Follow-up,2023-12-15,45,Neutral
ACT-000676,DL-10060,Ethan Park,Email,2024-01-17,60,Neutral
ACT-000677,DL-10060,Ethan Park,Demo,2023-12-21,90,Negative
ACT-000678,DL-10060,Ethan Park,Meeting,2024-01-29,60,Positive
ACT-000679,DL-10060,Ethan Park,Follow-up,2024-02-13,90,Negative
ACT-000680,DL-10060,Ethan Park,Call,2023-12-15,90,Positive
ACT-000681,DL-10060,Ethan Park,Meeting,2023-12-28,60,Neutral
ACT-000682,DL-10060,Ethan Park,Proposal Sent,2024-03-27,45,Neutral
ACT-000683,DL-10061,Fiona Walsh,Demo,2024-01-01,45,Positive
ACT-000684,DL-10061,Fiona Walsh,Follow-up,2023-12-20,30,Positive
ACT-000685,DL-10061,Fiona Walsh,Demo,2023-12-09,30,Positive
ACT-000686,DL-10062,George Kim,Call,2023-10-14,60,Negative
ACT-000687,DL-10062,George Kim,Demo,2023-10-12,60,Neutral
ACT-000688,DL-10062,George Kim,Call,2023-09-08,60,Neutral
ACT-000689,DL-10062,George Kim,Meeting,2023-10-07,15,Neutral
ACT-000690,DL-10062,George Kim,Email,2023-07-05,60,Positive
ACT-000691,DL-10062,George Kim,Call,2023-06-27,60,Neutral
ACT-000692,DL-10062,George Kim,Call,2023-08-04,60,Neutral
ACT-000693,DL-10062,George Kim,Follow-up,2023-09-02,60,Neutral
ACT-000694,DL-10062,George Kim,Follow-up,2023-08-03,60,Positive
ACT-000695,DL-10062,George Kim,Email,2023-10-01,30,Neutral
ACT-000696,DL-10062,George Kim,Email,2023-09-13,30,Neutral
ACT-000697,DL-10062,George Kim,Email,2023-09-26,30,Neutral
ACT-000698,DL-10062,George Kim,Email,2023-07-05,60,Positive
ACT-000699,DL-10062,George Kim,Call,2023-09-17,45,Positive
ACT-000700,DL-10062,George Kim,Demo,2023-08-13,30,Neutral
ACT-000701,DL-10062,George Kim,Email,2023-08-19,60,Positive
ACT-000702,DL-10063,Hannah Brooks,Email,2022-05-11,45,Neutral
ACT-000703,DL-10063,Hannah Brooks,Follow-up,2022-04-03,90,Negative
ACT-000704,DL-10063,Hannah Brooks,Call,2022-05-02,45,Neutral
ACT-000705,DL-10063,Hannah Brooks,Proposal Sent,2022-05-20,30,Positive
ACT-000706,DL-10064,Alice Morgan,Proposal Sent,2022-09-05,45,Positive
ACT-000707,DL-10064,Alice Morgan,Email,2022-07-29,15,Negative
ACT-000708,DL-10064,Alice Morgan,Proposal Sent,2022-08-21,45,Positive
ACT-000709,DL-10064,Alice Morgan,Email,2022-08-09,30,Positive
ACT-000710,DL-10064,Alice Morgan,Demo,2022-11-10,30,Negative
ACT-000711,DL-10064,Alice Morgan,Call,2022-09-02,45,Neutral
ACT-000712,DL-10064,Alice Morgan,Email,2022-08-20,90,Positive
ACT-000713,DL-10064,Alice Morgan,Follow-up,2022-09-14,90,Positive
ACT-000714,DL-10064,Alice Morgan,Call,2022-09-19,90,Neutral
ACT-000715,DL-10064,Alice Morgan,Meeting,2022-08-12,60,Positive
ACT-000716,DL-10064,Alice Morgan,Call,2022-10-27,45,Neutral
